id,source,prefecture,region,agency,agency_type,title,category,bid_method,announced_date,deadline,budget,spec_status,spec_reason,winner,win_price,detail_url,external_id
5286,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,奈良県警察学校体育館空調設備工事,電気工事,,2026-04-13,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7872/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjYvMjAyNjA0MTNfMDA5MjEK
5291,官公需API,奈良県,近畿,奈良県葛城市,地方公共団体,学校給食センター照明器具LED化工事(PDFファイル:215.6KB),電気工事,,2026-04-10,,,available,,,,https://www.city.katsuragi.nara.jp/material/files/group/6/1-5-5-2026-1.pdf,KKJ-bmFyYS9rYXRzdXJhZ2lfY2l0eS8yMDI2LzIwMjYwNDEwXzAwMzUzCg==
5304,官公需API,奈良県,近畿,奈良県天理市,地方公共団体,天理市立柳本小学校校舎18棟改修工事,電気工事,,2026-03-27,,,unknown,,,,https://www.city.tenri.nara.jp/material/files/group/12/080327_koukokubun_nyusatukanrenshorui.zip,KKJ-bmFyYS90ZW5yaV9jaXR5LzIwMjYvMjAyNjAzMjdfMDAwMTIK
5331,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）都祁浄水場薬品注入設備更新工事,電気工事,,2026-02-02,,,unknown,,,,https://h2o.nara.nara.jp/file_library/620724486.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNi8yMDI2MDIwMl8wMDU1MQo=
5335,官公需API,奈良県,近畿,独立行政法人国立高等専門学校機構奈良工業高等専門学校,国の機関,奈良工業高専本館照明器具取替工事,電気工事,,2026-01-26,,,unknown,,,,https://www.nara-k.ac.jp/supply/pdf/koujikoukokuhonnkannshoumei.pdf,KKJ-bmFyYS9uYXJhX2tfYWMvMjAyNi8yMDI2MDEyNl8wMDAwMQo=
5336,官公需API,奈良県,近畿,奈良県明日香村,地方公共団体,明日香村幼保連携型認定こども園整備工事（橘地内）,電気工事,,2026-01-26,,,available,,,,https://www.asukamura.jp/files/nyusatsu_joho/260126/07-126-01.pdf,KKJ-bmFyYS9hc3VrYV92aWxsYWdlLzIwMjYvMjAyNjAxMjZfMDAzMzIK
7191,PPI,奈良県,近畿,国土交通省近畿地方整備局 ／ 奈良国道事務所,国の機関,Ｒ７奈良国道事務所管内道路照明施設更新工事,電気工事,一般競争入札（標準型）,2026-01-23,2026-03-10,,unknown,,松田電気工業株式会社,"155,200,000（税抜き）",https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-3-2026/01/23
5344,官公需API,奈良県,近畿,検察庁奈良地方検察庁,国の機関,入札公告（奈良地方検察庁葛城支部本館照明設備改修工事） (PDF形式 : 105KB),電気工事,,2026-01-21,,,unknown,,,,https://www.kensatsu.go.jp/content/001350596.pdf,KKJ-bmFyYS9rZW5zYXRzdV9uYXJhLzIwMjYvMjAyNjAxMjFfMDAwMzAK
5352,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）流量計更新工事（緩速西部・東部幹線）,電気工事,,2026-01-15,,,unknown,,,,https://h2o.nara.nara.jp/file_library/923915103.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNi8yMDI2MDExNV8wMDU0Nwo=
5367,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第25−2号,電気工事,,2025-12-12,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7723/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEyMTJfMDA4ODYK
5368,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第25−1号,電気工事,,2025-12-12,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7722/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEyMTJfMDA4ODUK
7237,PPI,奈良県,近畿,国土交通省近畿地方整備局 ／ 奈良国道事務所,国の機関,Ｒ７釜窪トンネル照明施設他設置工事,電気工事,一般競争入札（標準型）,2025-12-05,2026-02-04,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-9-2025/12/05
5424,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第24−2号,電気工事,,2025-11-18,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7636/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMThfMDA4ODAK
5425,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第24−1号,電気工事,,2025-11-18,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7635/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMThfMDA4NzkK
5427,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）木津浄水場高圧受変電設備更新工事,電気工事,,2025-11-17,,,unknown,,,,https://h2o.nara.nara.jp/file_library/563300612.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MTExN18wMDUzOQo=
5430,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第19号,電気工事,,2025-11-13,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7620/R7koji19.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMTNfMDA4NzcK
5447,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第26−2号,電気工事,,2025-11-05,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7605/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMDVfMDA4NzQK
5448,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第26−1号,電気工事,,2025-11-05,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7604/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMDVfMDA4NzMK
5451,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第23−2号,電気工事,,2025-11-04,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7603/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMDRfMDA4NzIK
5452,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第23−1号,電気工事,,2025-11-04,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7602/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTExMDRfMDA4NzEK
5453,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）ドラフトチャンバー設置工事,電気工事,,2025-11-04,,,unknown,,,,https://h2o.nara.nara.jp/file_library/504469355.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MTEwNF8wMDUzNgo=
5454,官公需API,奈良県,近畿,奈良県葛城市,地方公共団体,第07-3009号 兵家浄水場緩速ろ過池更新工事(PDFファイル:153.8KB),電気工事,,2025-11-04,,,available,,,,https://www.city.katsuragi.nara.jp/material/files/group/27/071104.pdf,KKJ-bmFyYS9rYXRzdXJhZ2lfY2l0eS8yMDI1LzIwMjUxMTA0XzAwMzI3Cg==
5481,官公需API,奈良県,近畿,国立大学法人奈良国立大学機構,国の機関,奈良国立大学機構（北魚屋他）入退館管理システム更新他工事,電気工事,,2025-10-31,,,available,,,,https://www.nara-ni.ac.jp/wp-content/uploads/2025/10/siryo_uwu_nyuutai.zip,KKJ-bmFyYS9uYXJhX2VkdV9hYy8yMDI1LzIwMjUxMDMxXzAwMDAyCg==
5482,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第22−2号,電気工事,,2025-10-31,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7601/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMzFfMDA4NzAK
5483,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第22−1号,電気工事,,2025-10-31,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7600/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMzFfMDA4NjkK
5485,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第21−2号,電気工事,,2025-10-30,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7576/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMzBfMDA4NjgK
5486,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第21−1号,電気工事,,2025-10-30,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7574/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMzBfMDA4NjcK
5487,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第18−2号,電気工事,,2025-10-30,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7591/R7koji8-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMzBfMDA4NjYK
5488,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第18−1号,電気工事,,2025-10-30,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7590/R7koji18-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMzBfMDA4NjUK
5489,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第20−2号,電気工事,,2025-10-29,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7573/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMjlfMDA4NjQK
5490,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第20−1号,電気工事,,2025-10-29,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7572/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMjlfMDA4NjMK
5507,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第17−2号,電気工事,,2025-10-23,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7557/R7koji17-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMjNfMDA4NjIK
5508,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第17−1号,電気工事,,2025-10-23,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7556/R7koji17-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMjNfMDA4NjEK
5520,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第16−2号,電気工事,,2025-10-16,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7536/R7koji16-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMTZfMDA4NTkK
5533,官公需API,奈良県,近畿,奈良県葛城市,地方公共団体,福祉総合ステーション空調改修工事(PDFファイル:215.8KB),電気工事,,2025-10-10,,,unknown,,,,https://www.city.katsuragi.nara.jp/material/files/group/6/7-02-07-2025-1.pdf,KKJ-bmFyYS9rYXRzdXJhZ2lfY2l0eS8yMDI1LzIwMjUxMDEwXzAwMzI2Cg==
5542,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通情報板撤去工事 第3号,電気工事,,2025-10-09,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7531/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMDlfMDA4NTgK
5543,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通情報板撤去工事 第2号,電気工事,,2025-10-09,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7530/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMDlfMDA4NTcK
5544,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通情報板撤去工事 第1号,電気工事,,2025-10-09,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7529/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMDlfMDA4NTYK
5545,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第16−1号,電気工事,,2025-10-08,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7525/R7koji16-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMDhfMDA4NTUK
5557,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通管制施設等整備拡充工事 第1−2号,電気工事,,2025-10-02,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7508/R7kansei1-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMDJfMDA4NTIK
5558,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通管制施設等整備拡充工事 第1−1号,電気工事,,2025-10-02,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7507/R7kansei1-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTEwMDJfMDA4NTEK
5577,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通管制施設等整備拡充工事(中央装置),電気工事,,2025-09-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7492/R7kanseichuou.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA5MjVfMDA4NDcK
5620,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）須川ダム堤体変位測定装置改良工事,電気工事,,2025-09-01,,,unknown,,,,https://h2o.nara.nara.jp/file_library/300275451.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDkwMV8wMDUyMQo=
5621,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）ドラフトチャンバー設置工事,電気工事,,2025-09-01,,,unknown,,,,https://h2o.nara.nara.jp/file_library/981074969.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDkwMV8wMDUyMAo=
5622,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）水質機器更新工事,電気工事,,2025-09-01,,,unknown,,,,https://h2o.nara.nara.jp/file_library/233441658.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDkwMV8wMDUxOQo=
5624,官公需API,奈良県,近畿,奈良県橿原市,地方公共団体,保健センター南館高圧受電設備引込ケーブル・構内PAS新設工事,電気工事,,2025-08-29,,,unknown,,,,https://www.city.kashihara.nara.jp/material/files/group/20/5071000888.pdf,KKJ-bmFyYS9rYXNoaWhhcmFfY2l0eS8yMDI1LzIwMjUwODI5XzAxODM1Cg==
5658,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）木津浄水場薬品貯留槽更新工事,電気工事,,2025-08-01,,,unknown,,,,https://h2o.nara.nara.jp/file_library/504672145.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDgwMV8wMDUwOAo=
5659,官公需API,奈良県,近畿,奈良県葛城市,地方公共団体,新庄浄水場変圧器他更新工事(PDFファイル:867.5KB),電気工事,,2025-08-01,,,available,,,,https://www.city.katsuragi.nara.jp/material/files/group/27/07080103.pdf,KKJ-bmFyYS9rYXRzdXJhZ2lfY2l0eS8yMDI1LzIwMjUwODAxXzAwMzA1Cg==
5668,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第10−2号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7335/R7shingou10-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MzMK
5669,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第10−1号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7334/R7shingou10-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MzIK
5670,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第9−2号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7333/R7shingopu9-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MzEK
5671,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第9−1号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7332/R7shiggou9-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MzAK
5672,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第8−2号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7331/R7shingou8-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MjkK
5673,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第8−1号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7330/R7shingou8-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MjgK
5674,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第7−2号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7326/R7shingou7-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MTIK
5675,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第7−1号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7325/R7shingou7-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MTEK
5676,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第5−2号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7324/R7shingou5-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MTAK
5677,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第5−1号,電気工事,,2025-07-25,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7323/R7shimgou5-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MjVfMDA4MDkK
5696,官公需API,奈良県,近畿,奈良県上牧町,地方公共団体,一般競争入札(07-06号)道路照明整備工事(下牧高田線),電気工事,,2025-07-14,,,available,,,,https://www.town.kanmaki.nara.jp/material/files/group/4/R7-6-1nyuusatukoukoku.pdf,KKJ-bmFyYS9rYW5tYWtpX3Rvd24vMjAyNS8yMDI1MDcxNF8wMDA3MAo=
5713,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第13ー2号,電気工事,,2025-07-07,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7289/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MDdfMDA4MTcK
5714,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第13ー1号,電気工事,,2025-07-07,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7288/koukoku.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MDdfMDA4MTYK
5725,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第6−2号,電気工事,,2025-07-03,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7279/R7shingou6-2.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MDNfMDA4MTkK
5726,官公需API,奈良県,近畿,国家公安委員会（警察庁）奈良県警察,国の機関,交通信号機改良等工事 第6−1号,電気工事,,2025-07-03,,,unknown,,,,https://www.police.pref.nara.jp/cmsfiles/contents/0000007/7278/R7shingou6-1.pdf,KKJ-bmFyYS9uYXJha2VuX2tlaXNhdHN1LzIwMjUvMjAyNTA3MDNfMDA4MTgK
5729,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）各施設照明設備更新工事,電気工事,,2025-07-01,,,unknown,,,,https://h2o.nara.nara.jp/file_library/477537867.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDcwMV8wMDQ5NQo=
5780,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）流量計更新工事,電気工事,,2025-06-02,,,unknown,,,,https://h2o.nara.nara.jp/file_library/491192530.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDYwMl8wMDQ3MQo=
5790,官公需API,奈良県,近畿,奈良県天理市,地方公共団体,天理市立井戸堂・朝和・柳本小学校屋内運動場空調機設置工事,電気工事,,2025-05-28,,,unknown,,,,https://www.city.tenri.nara.jp/material/files/group/12/idoudou-koukoku.zip,KKJ-bmFyYS90ZW5yaV9jaXR5LzIwMjUvMjAyNTA1MjhfMDAwMDUK
5791,官公需API,奈良県,近畿,奈良県天理市,地方公共団体,天理市立山の辺・福住・櫟本小学校屋内運動場空調機設置工事,電気工事,,2025-05-28,,,unknown,,,,https://www.city.tenri.nara.jp/material/files/group/12/yamanobe-koukoku.zip,KKJ-bmFyYS90ZW5yaV9jaXR5LzIwMjUvMjAyNTA1MjhfMDAwMDQK
5792,官公需API,奈良県,近畿,奈良県天理市,地方公共団体,天理市立丹波市・前栽・二階堂小学校屋内運動場空調機設置工事,電気工事,,2025-05-28,,,unknown,,,,https://www.city.tenri.nara.jp/material/files/group/12/tanbaiti-koukoku.zip,KKJ-bmFyYS90ZW5yaV9jaXR5LzIwMjUvMjAyNTA1MjhfMDAwMDMK
5793,官公需API,奈良県,近畿,奈良県天理市,地方公共団体,天理市立各中学校屋内運動場及び北中学校柔剣道場空調機設置工事,電気工事,,2025-05-28,,,unknown,,,,https://www.city.tenri.nara.jp/material/files/group/12/tyuugaku-koukoku.zip,KKJ-bmFyYS90ZW5yaV9jaXR5LzIwMjUvMjAyNTA1MjhfMDAwMDIK
5814,官公需API,奈良県,近畿,独立行政法人国立病院機構奈良医療センター,国の機関,ナースコール設備更新整備（南1・2病棟）工事,電気工事,,2025-05-16,2025-06-20,,unknown,,,,https://nara.hosp.go.jp/img/tender/20250516.pdf,KKJ-bmFyYS9uYXJhX2lyeW9fY2VudGVyLzIwMjUvMjAyNTA1MTZfMDAyNzcK
5826,官公需API,奈良県,近畿,奈良県葛城市,地方公共団体,當麻小学校図書室他空調設備更新工事(PDFファイル:291.8KB),電気工事,,2025-05-15,,,unknown,,,,https://www.city.katsuragi.nara.jp/material/files/group/6/2-04-04-2025-4.pdf,KKJ-bmFyYS9rYXRzdXJhZ2lfY2l0eS8yMDI1LzIwMjUwNTE1XzAwMjg0Cg==
5846,官公需API,奈良県,近畿,独立行政法人国立病院機構やまと精神医療センター,国の機関,非常用発電機設備燃料タンク配管接続整備（医療観察法病棟及び重心病棟）工事［PDF］,電気工事,,2025-05-09,,,unknown,,,,https://yamato.hosp.go.jp/pdf/med_personnel04/070509_01_kouji.pdf,KKJ-bmFyYS95YW1hdG9fc2Vpc2hpbl9pcnlvX2NlbnRlci8yMDI1LzIwMjUwNTA5XzAwMTg1Cg==
5870,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）法蓮町雨水吐ゲート遠隔化改造工事,電気工事,,2025-04-15,,,unknown,,,,https://h2o.nara.nara.jp/file_library/572026762.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDQxNV8wMDQ0Mwo=
5871,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）流量計設置工事（平城東配水区）,電気工事,,2025-04-15,,,unknown,,,,https://h2o.nara.nara.jp/file_library/498685942.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDQxNV8wMDQ0Mgo=
5872,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）平城浄化センター照明設備更新工事,電気工事,,2025-04-15,,,unknown,,,,https://h2o.nara.nara.jp/file_library/439604394.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDQxNV8wMDQzNgo=
5883,官公需API,奈良県,近畿,奈良県橿原市,地方公共団体,観光交流センターLEDビジョン改修工事,電気工事,,2025-03-28,,,unknown,,,,https://www.city.kashihara.nara.jp/material/files/group/20/5071000017.pdf,KKJ-bmFyYS9rYXNoaWhhcmFfY2l0eS8yMDI1LzIwMjUwMzI4XzAxNjUxCg==
5891,官公需API,奈良県,近畿,奈良県奈良市,地方公共団体,（公告）水質自動監視装置（市内毎日検査）設置工事,電気工事,,2025-03-03,,,unknown,,,,https://h2o.nara.nara.jp/file_library/196854207.pdf,KKJ-bmFyYS9uYXJhX2NpdHkvMjAyNS8yMDI1MDMwM18wMDQyNgo=
